date,spy_adjClose,tlt_adjClose
2010-12-09,94.6444996294287,62.7191932370579
2010-12-10,95.1951140422696,62.3377384766533
2010-12-13,95.2562934214741,62.5719650839193
2010-12-14,95.3404150678804,61.6584813155818
2010-12-15,94.904511991048,60.8587647564879
2010-12-16,95.4551264038889,61.2803726495667
2010-12-17,95.5566535836788,62.3979681756645
2010-12-20,95.7872810661817,62.3310462878742
2010-12-21,96.3946001034392,62.7660385585111
2010-12-22,96.6944158306929,62.3176619103162
2010-12-23,96.5560393411912,62.1905103235146
2010-12-27,96.5944772549417,62.745961992174
2010-12-28,96.7328537444433,61.5215591331629
2010-12-29,96.8020419891942,62.5624762454476
2010-12-30,96.6482903341923,62.515467085538
2010-12-31,96.6713530824426,63.2071732956369
2011-01-03,97.6707388399549,62.7303661022677
2011-01-04,97.6169257607043,62.8042376392686
2011-01-05,98.1243062222105,61.4208252190708
2011-01-06,97.9321166534581,61.689448989983
2011-01-07,97.7399270847058,62.0185131093504
2011-01-10,97.6169257607043,62.3542928229907
2011-01-11,97.9628669844585,62.0050819208048
2011-01-12,98.8469390007194,61.5215591331629
2011-01-13,98.6854997629674,62.0722378635329
2011-01-14,99.4004449587263,61.672660004301
2011-01-18,99.5695717792284,61.3872472477068
2011-01-19,98.5932487699663,61.8304764697119
2011-01-20,98.4625598632147,60.9775959970657
2011-01-21,98.6854997629674,61.4611187847077
2011-01-24,99.2466933037244,61.4879811617989
2011-01-25,99.300506382975,62.0722378635329
2011-01-26,99.6848855204798,61.1320546653402
2011-01-27,99.9308881684828,61.4073940305252
2011-01-28,98.1858068842113,61.7297425556199
2011-01-31,98.9238148282204,61.2596509565235
2011-02-01,100.50745687474,60.9574169793948
2011-02-02,100.315267305988,60.9708956785611
2011-02-03,100.53820720574,60.4654444598265
2011-02-04,100.822647767494,59.8521636477618
2011-02-07,101.453029553002,60.1621737285857
2011-02-08,101.914284518007,59.6095470627692
2011-02-09,101.683657035504,60.12847698067
2011-02-10,101.722094949255,59.4343239736078
2011-02-11,102.329413986512,60.2902213706651
2011-02-14,102.575416634515,60.3313314031222
2011-02-15,102.252538159011,60.600231451489
2011-02-16,102.898295110019,60.4047903135783
2011-02-17,103.205798420023,60.4991412077421
2011-02-18,103.421050737026,60.3104394194145
2011-02-22,101.3454033945,61.2135122635537
2011-02-23,100.722709191743,61.4359107997969
2011-02-24,100.653520946992,61.8267930756183
2011-02-25,101.729782532005,62.1907179531073
2011-02-28,102.360164317513,62.2715901481048
2011-03-01,100.653520946992,62.4514532794541
2011-03-02,100.868773263994,61.4913897993543
2011-03-03,102.606166965516,60.889659871686
2011-03-04,101.837408690506,61.3967356534289
2011-03-07,101.037900084496,61.0045970488811
2011-03-08,101.921972100757,60.632741475603
2011-03-09,101.775908028506,61.2209493824247
2011-03-10,99.8924502547323,62.2520034719686
2011-03-11,100.584332702241,61.8970504247486
2011-03-14,99.9770136649834,61.8700063830556
2011-03-15,98.8315638352192,62.7962648110393
2011-03-16,97.0019191406967,63.5061709054793
